Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1603745268,192.168.1.67,0,224.0.0.22,0,2,40,0,1,0,1603745268700;,40;,1;
1603745269,192.168.1.67,0,224.0.0.22,0,2,40,0,1,0,1603745269009;,40;,1;
1603745270,192.168.1.68,5353,224.0.0.251,5353,17,202,0,1,0,1603745270236;,202;,1;
1603745274,192.168.1.74,57987,162.254.195.87,27019,17,112,0,1,0,1603745274345;,112;,1;
1603745274,192.168.1.73,5353,224.0.0.251,5353,17,73,0,1,0,1603745274846;,73;,1;
1603745274,192.168.1.105,5353,224.0.0.251,5353,17,200,0,1,0,1603745274846;,200;,1;
1603745276,192.168.1.74,51697,54.149.94.178,443,6,136,96,2,1,1603745276097;1603745276177;1603745276221;,96;96;40;,1;2;1;
1603745276,192.168.1.74,51698,54.149.94.178,443,6,136,96,2,1,1603745276237;1603745276381;1603745276424;,96;96;40;,1;2;1;
1603745276,192.168.1.105,5353,224.0.0.251,5353,17,237,0,1,0,1603745276381;,237;,1;
1603745279,192.168.1.74,51697,54.149.94.178,443,6,98,40,1,1,1603745279216;1603745279366;,98;40;,1;2;
1603745279,192.168.1.74,51698,54.149.94.178,443,6,98,40,1,1,1603745279219;1603745279366;,98;40;,1;2;
1603745283,192.168.1.74,57987,162.254.195.87,27019,17,112,64,1,1,1603745283395;1603745283856;,112;64;,1;2;
1603745283,192.168.1.73,5353,224.0.0.251,5353,17,89,0,1,0,1603745283755;,89;,1;
1603745284,192.168.1.73,5353,224.0.0.251,5353,17,89,0,1,0,1603745284982;,89;,1;
1603745286,192.168.1.74,51697,54.149.94.178,443,6,136,136,2,2,1603745286098;1603745286211;1603745286211;1603745286254;,96;40;96;40;,1;2;2;1;
1603745286,192.168.1.74,51698,54.149.94.178,443,6,136,136,2,2,1603745286240;1603745286313;1603745286313;1603745286362;,96;40;96;40;,1;2;2;1;
1603745287,192.168.1.74,52940,140.82.114.25,443,6,41,52,1,1,1603745287090;1603745287235;,41;52;,1;2;
1603745288,192.168.1.254,0,224.0.0.1,0,2,36,0,1,0,1603745288669;,36;,1;
1603745291,192.168.1.74,0,224.0.0.22,0,2,40,0,1,0,1603745291862;,40;,1;
1603745292,192.168.1.74,57987,162.254.195.87,27019,17,112,0,1,0,1603745292453;,112;,1;
1603745292,192.168.1.71,0,224.0.0.22,0,2,40,0,1,0,1603745292971;,40;,1;
1603745295,192.168.1.74,0,224.0.0.22,0,2,40,0,1,0,1603745295355;,40;,1;
1603745296,192.168.1.74,51697,54.149.94.178,443,6,136,96,2,1,1603745296096;1603745296134;1603745296188;,96;96;40;,1;2;1;
1603745296,192.168.1.74,51698,54.149.94.178,443,6,136,96,2,1,1603745296234;1603745296274;1603745296327;,96;96;40;,1;2;1;
1603745297,192.168.1.74,57987,162.254.195.87,27019,17,64,144,1,1,1603745297476;1603745297789;,144;64;,2;1;
1603745297,192.168.1.71,0,224.0.0.22,0,2,80,0,2,0,1603745297578;1603745297885;,40;40;,1;1;
1603745297,192.168.1.74,0,224.0.0.22,0,2,40,0,1,0,1603745297850;,40;,1;
1603745299,192.168.1.74,51697,54.149.94.178,443,6,98,40,1,1,1603745299224;1603745299422;,98;40;,1;2;
1603745299,192.168.1.74,51698,54.149.94.178,443,6,98,40,1,1,1603745299227;1603745299422;,98;40;,1;2;
1603745301,192.168.1.74,57987,162.254.195.87,27019,17,112,0,1,0,1603745301458;,112;,1;
1603745301,192.168.1.74,52940,140.82.114.25,443,6,70,106,1,2,1603745301879;1603745301879;1603745301981;,66;70;40;,2;1;2;
