Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1603353642,192.168.1.21,5353,224.0.0.251,5353,17,1735,0,2,0,1603353642107;1603353642111;,1465;270;,1;1;
1603353644,192.168.1.241,137,192.168.1.255,137,17,156,0,2,0,1603353644256;1603353644256;,78;78;,1;1;
1603353644,192.168.1.241,138,192.168.1.255,138,17,202,0,1,0,1603353644256;,202;,1;
1603353644,192.168.1.11,137,192.168.1.255,137,17,78,0,1,0,1603353644257;,78;,1;
1603353644,192.168.1.213,137,192.168.1.255,137,17,78,0,1,0,1603353644358;,78;,1;
1603353644,192.168.1.28,27005,255.255.255.255,27015,17,183,0,3,0,1603353644358;1603353644563;1603353644768;,61;61;61;,1;1;1;
1603353644,192.168.1.157,5353,224.0.0.251,5353,17,289,0,1,0,1603353644973;,289;,1;
1603353645,192.168.1.157,5353,224.0.0.251,5353,17,313,0,1,0,1603353645587;,313;,1;
1603353645,192.168.1.21,5353,224.0.0.251,5353,17,963,0,1,0,1603353645792;,963;,1;
1603353646,192.168.1.157,57621,192.168.1.255,57621,17,72,0,1,0,1603353646304;,72;,1;
1603353646,192.168.1.191,64974,140.82.112.25,443,6,134,130,2,2,1603353646510;1603353646510;1603353646510;1603353646589;,78;52;82;52;,2;1;1;2;
1603353647,192.168.1.21,5353,224.0.0.251,5353,17,3458,0,7,0,1603353647021;1603353647023;1603353647124;1603353647533;1603353647738;1603353647744;1603353647744;,360;502;348;454;188;1464;142;,1;1;1;1;1;1;1;
1603353647,192.168.1.191,5353,192.168.1.21,5353,17,445,0,1,0,1603353647246;,445;,1;
1603353647,192.168.1.191,64388,40.78.253.3,443,6,90,52,1,1,1603353647943;1603353647996;,90;52;,1;2;
1603353648,192.168.1.21,5353,224.0.0.251,5353,17,2646,0,5,0,1603353648045;1603353648046;1603353648249;1603353648666;1603353648669;,382;456;202;1464;142;,1;1;1;1;1;
1603353648,192.168.1.157,5353,224.0.0.251,5353,17,262,0,1,0,1603353648659;,262;,1;
1603353649,192.168.1.21,5353,224.0.0.251,5353,17,202,0,1,0,1603353649171;,202;,1;
1603353649,192.168.1.64,5353,224.0.0.251,5353,17,116,0,1,0,1603353649478;,116;,1;
1603353649,192.168.1.191,5353,192.168.1.64,5353,17,445,0,1,0,1603353649539;,445;,1;
1603353649,192.168.1.191,64498,35.231.223.125,443,6,135,79,2,1,1603353649994;1603353649994;1603353649995;,79;52;83;,2;1;1;
1603353650,192.168.1.191,65013,17.248.188.37,443,6,256,208,4,4,1603353650051;1603353650052;1603353650073;1603353650073;1603353650073;1603353650074;1603353650074;1603353650108;,76;52;64;52;52;76;52;40;,1;1;2;2;2;1;1;2;
1603353650,192.168.1.191,64498,35.231.223.125,443,6,0,52,0,1,1603353650083;,52;,2;
1603353650,192.168.1.21,5353,224.0.0.251,5353,17,1865,0,2,0,1603353650094;1603353650099;,1478;387;,1;1;
1603353650,192.168.1.64,5353,224.0.0.251,5353,17,223,0,1,0,1603353650400;,223;,1;
1603353650,192.168.1.191,64388,40.78.253.3,443,6,191,221,3,3,1603353650504;1603353650504;1603353650889;1603353650935;1603353650936;1603353650936;,86;52;87;52;83;52;,2;1;1;2;2;1;
1603353650,192.168.1.1,53,192.168.1.191,49667,17,81,81,1,1,1603353650559;1603353650564;,81;81;,2;1;
